x t u
0.150936 0.081379 0.354273
0.154214 0.081379 0.359433
0.157492 0.081379 0.364441
0.160769 0.081379 0.369294
0.164047 0.081379 0.373990
0.167324 0.081379 0.378528
0.170602 0.081379 0.382905
0.173880 0.081379 0.387120
0.177157 0.081379 0.391170
0.180435 0.081379 0.395055
0.183712 0.081379 0.398772
0.186990 0.081379 0.402320
0.190268 0.081379 0.405698
0.193545 0.081379 0.408903
0.196823 0.081379 0.411935
0.200100 0.081379 0.414792
0.203378 0.081379 0.417474
0.206656 0.081379 0.419978
0.209933 0.081379 0.422304
0.213211 0.081379 0.424452
0.216488 0.081379 0.426419
0.219766 0.081379 0.428205
0.223043 0.081379 0.429810
0.226321 0.081379 0.431232
0.229599 0.081379 0.432472
0.232876 0.081379 0.433528
0.236154 0.081379 0.434400
0.239431 0.081379 0.435088
0.242709 0.081379 0.435592
0.245987 0.081379 0.435911
0.249264 0.081379 0.436045
0.252542 0.081379 0.435994
0.255819 0.081379 0.435758
0.259097 0.081379 0.435337
0.262375 0.081379 0.434732
0.265652 0.081379 0.433942
0.268930 0.081379 0.432969
0.272207 0.081379 0.431811
0.275485 0.081379 0.430471
0.278763 0.081379 0.428948
0.282040 0.081379 0.427243
0.285318 0.081379 0.425357
0.288595 0.081379 0.423291
0.291873 0.081379 0.421045
0.295151 0.081379 0.418620
0.298428 0.081379 0.416018
0.301706 0.081379 0.413240
0.304983 0.081379 0.410286
0.308261 0.081379 0.407158
0.311538 0.081379 0.403858
0.314816 0.081379 0.400386
0.318094 0.081379 0.396745
0.321371 0.081379 0.392935
0.324649 0.081379 0.388959
0.327926 0.081379 0.384817
0.331204 0.081379 0.380513
0.334482 0.081379 0.376047
0.337759 0.081379 0.371422
0.341037 0.081379 0.366639
0.344314 0.081379 0.361700
0.347592 0.081379 0.356609
0.350870 0.081379 0.351366
0.354147 0.081379 0.345974
0.357425 0.081379 0.340435
0.360702 0.081379 0.334752
0.363980 0.081379 0.328927
0.367258 0.081379 0.322962
0.370535 0.081379 0.316861
0.373813 0.081379 0.310625
0.377090 0.081379 0.304257
0.380368 0.081379 0.297761
0.383645 0.081379 0.291138
0.386923 0.081379 0.284391
0.390201 0.081379 0.277524
0.393478 0.081379 0.270540
0.396756 0.081379 0.263440
0.400033 0.081379 0.256229
0.403311 0.081379 0.248909
0.406589 0.081379 0.241484
0.409866 0.081379 0.233956
0.413144 0.081379 0.226329
0.416421 0.081379 0.218606
0.419699 0.081379 0.210791
0.422977 0.081379 0.202886
0.426254 0.081379 0.194894
0.429532 0.081379 0.186821
0.432809 0.081379 0.178668
0.436087 0.081379 0.170439
0.439365 0.081379 0.162138
0.442642 0.081379 0.153768
0.445920 0.081379 0.145333
0.449197 0.081379 0.136836
0.452475 0.081379 0.128282
0.455753 0.081379 0.119673
0.459030 0.081379 0.111013
0.462308 0.081379 0.102306
0.465585 0.081379 0.093556
0.468863 0.081379 0.084766
0.472140 0.081379 0.075940
0.475418 0.081379 0.067082
0.478696 0.081379 0.058195
0.481973 0.081379 0.049284
0.485251 0.081379 0.040352
0.488528 0.081379 0.031402
0.491806 0.081379 0.022440
0.495084 0.081379 0.013468
0.498361 0.081379 0.004490
0.501639 0.081379 -0.004490
0.504916 0.081379 -0.013468
0.508194 0.081379 -0.022440
0.511472 0.081379 -0.031402
0.514749 0.081379 -0.040352
0.518027 0.081379 -0.049284
0.521304 0.081379 -0.058195
0.524582 0.081379 -0.067082
0.527860 0.081379 -0.075940
0.531137 0.081379 -0.084766
0.534415 0.081379 -0.093556
0.537692 0.081379 -0.102306
0.540970 0.081379 -0.111013
0.544247 0.081379 -0.119673
0.547525 0.081379 -0.128282
0.550803 0.081379 -0.136836
0.554080 0.081379 -0.145333
0.557358 0.081379 -0.153768
0.560635 0.081379 -0.162138
0.563913 0.081379 -0.170439
0.567191 0.081379 -0.178668
0.570468 0.081379 -0.186821
0.573746 0.081379 -0.194894
0.577023 0.081379 -0.202886
0.580301 0.081379 -0.210791
0.583579 0.081379 -0.218606
0.586856 0.081379 -0.226329
0.590134 0.081379 -0.233956
0.593411 0.081379 -0.241484
0.596689 0.081379 -0.248909
0.599967 0.081379 -0.256229
0.603244 0.081379 -0.263440
0.606522 0.081379 -0.270540
0.609799 0.081379 -0.277524
0.613077 0.081379 -0.284391
0.616355 0.081379 -0.291138
0.619632 0.081379 -0.297761
0.622910 0.081379 -0.304257
0.626187 0.081379 -0.310625
0.629465 0.081379 -0.316861
0.632742 0.081379 -0.322962
0.636020 0.081379 -0.328927
0.639298 0.081379 -0.334752
0.642575 0.081379 -0.340435
0.645853 0.081379 -0.345974
0.649130 0.081379 -0.351366
0.652408 0.081379 -0.356609
0.655686 0.081379 -0.361700
0.658963 0.081379 -0.366639
0.662241 0.081379 -0.371422
0.665518 0.081379 -0.376047
0.668796 0.081379 -0.380513
0.672074 0.081379 -0.384817
0.675351 0.081379 -0.388959
0.678629 0.081379 -0.392935
0.681906 0.081379 -0.396745
0.685184 0.081379 -0.400386
0.688462 0.081379 -0.403858
0.691739 0.081379 -0.407158
0.695017 0.081379 -0.410286
0.698294 0.081379 -0.413240
0.701572 0.081379 -0.416018
0.704849 0.081379 -0.418620
0.708127 0.081379 -0.421045
0.711405 0.081379 -0.423291
0.714682 0.081379 -0.425357
0.717960 0.081379 -0.427243
0.721237 0.081379 -0.428948
0.724515 0.081379 -0.430471
0.727793 0.081379 -0.431811
0.731070 0.081379 -0.432969
0.734348 0.081379 -0.433942
0.737625 0.081379 -0.434732
0.740903 0.081379 -0.435337
0.744181 0.081379 -0.435758
0.747458 0.081379 -0.435994
0.750736 0.081379 -0.436045
0.754013 0.081379 -0.435911
0.757291 0.081379 -0.435592
0.760569 0.081379 -0.435088
0.763846 0.081379 -0.434400
0.767124 0.081379 -0.433528
0.770401 0.081379 -0.432472
0.773679 0.081379 -0.431232
0.776957 0.081379 -0.429810
0.780234 0.081379 -0.428205
0.783512 0.081379 -0.426419
0.786789 0.081379 -0.424452
0.790067 0.081379 -0.422304
0.793344 0.081379 -0.419978
0.796622 0.081379 -0.417474
0.799900 0.081379 -0.414792
0.803177 0.081379 -0.411935
0.806455 0.081379 -0.408903
0.809732 0.081379 -0.405698
0.813010 0.081379 -0.402320
0.816288 0.081379 -0.398772
0.819565 0.081379 -0.395055
0.822843 0.081379 -0.391170
0.826120 0.081379 -0.387120
0.829398 0.081379 -0.382905
0.832676 0.081379 -0.378528
0.835953 0.081379 -0.373990
0.839231 0.081379 -0.369294
0.842508 0.081379 -0.364441
0.845786 0.081379 -0.359433
0.849064 0.081379 -0.354273
0.852341 0.081379 -0.348963
0.855619 0.081379 -0.343505
0.858896 0.081379 -0.337901
0.862174 0.081379 -0.332154
0.865452 0.081379 -0.326266
0.868729 0.081379 -0.320240
0.872007 0.081379 -0.314078
0.875284 0.081379 -0.307782
0.878562 0.081379 -0.301356
0.881839 0.081379 -0.294803
0.885117 0.081379 -0.288124
0.888395 0.081379 -0.281323
0.891672 0.081379 -0.274403
0.894950 0.081379 -0.267366
0.898227 0.081379 -0.260216
0.901505 0.081379 -0.252956
0.904783 0.081379 -0.245588
0.908060 0.081379 -0.238117
0.911338 0.081379 -0.230544
0.914615 0.081379 -0.222874
0.917893 0.081379 -0.215109
0.921171 0.081379 -0.207252
0.924448 0.081379 -0.199308
0.927726 0.081379 -0.191280
0.931003 0.081379 -0.183170
0.934281 0.081379 -0.174982
0.937559 0.081379 -0.166721
0.940836 0.081379 -0.158388
0.944114 0.081379 -0.149989
0.947391 0.081379 -0.141526
0.950669 0.081379 -0.133003
0.953946 0.081379 -0.124423
0.957224 0.081379 -0.115791
0.960502 0.081379 -0.107109
0.963779 0.081379 -0.098382
0.967057 0.081379 -0.089614
0.970334 0.081379 -0.080807
0.973612 0.081379 -0.071966
0.976890 0.081379 -0.063095
0.980167 0.081379 -0.054197
0.983445 0.081379 -0.045276
0.986722 0.081379 -0.036335
0.990000 0.081379 -0.027380
0.010000 0.084483 0.027075
0.013278 0.084483 0.035931
0.016555 0.084483 0.044772
0.019833 0.084483 0.053594
0.023110 0.084483 0.062393
0.026388 0.084483 0.071165
0.029666 0.084483 0.079908
0.032943 0.084483 0.088616
0.036221 0.084483 0.097287
0.039498 0.084483 0.105917
0.042776 0.084483 0.114502
0.046054 0.084483 0.123038
0.049331 0.084483 0.131522
0.052609 0.084483 0.139950
0.055886 0.084483 0.148319
0.059164 0.084483 0.156625
0.062441 0.084483 0.164865
0.065719 0.084483 0.173035
0.068997 0.084483 0.181131
0.072274 0.084483 0.189151
0.075552 0.084483 0.197090
0.078829 0.084483 0.204946
0.082107 0.084483 0.212714
0.085385 0.084483 0.220393
0.088662 0.084483 0.227978
0.091940 0.084483 0.235466
0.095217 0.084483 0.242855
0.098495 0.084483 0.250141
0.101773 0.084483 0.257320
0.105050 0.084483 0.264390
0.108328 0.084483 0.271349
0.111605 0.084483 0.278192
0.114883 0.084483 0.284917
0.118161 0.084483 0.291521
0.121438 0.084483 0.298002
0.124716 0.084483 0.304356
0.127993 0.084483 0.310582
0.131271 0.084483 0.316675
0.134548 0.084483 0.322635
0.137826 0.084483 0.328457
0.141104 0.084483 0.334140
0.144381 0.084483 0.339682
0.147659 0.084483 0.345079
0.150936 0.084483 0.350330
0.154214 0.084483 0.355433
0.157492 0.084483 0.360384
0.160769 0.084483 0.365183
0.164047 0.084483 0.369827
0.167324 0.084483 0.374314
0.170602 0.084483 0.378643
0.173880 0.084483 0.382811
0.177157 0.084483 0.386816
0.180435 0.084483 0.390658
0.183712 0.084483 0.394334
0.186990 0.084483 0.397842
0.190268 0.084483 0.401182
0.193545 0.084483 0.404352
0.196823 0.084483 0.407350
0.200100 0.084483 0.410176
0.203378 0.084483 0.412827
0.206656 0.084483 0.415304
0.209933 0.084483 0.417604
0.213211 0.084483 0.419727
0.216488 0.084483 0.421673
0.219766 0.084483 0.423439
0.223043 0.084483 0.425026
0.226321 0.084483 0.426432
0.229599 0.084483 0.427658
0.232876 0.084483 0.428703
0.236154 0.084483 0.429565
0.239431 0.084483 0.430246
0.242709 0.084483 0.430744
0.245987 0.084483 0.431059
0.249264 0.084483 0.431191
0.252542 0.084483 0.431141
0.255819 0.084483 0.430908
0.259097 0.084483 0.430492
0.262375 0.084483 0.429893
0.265652 0.084483 0.429112
0.268930 0.084483 0.428150
0.272207 0.084483 0.427005
0.275485 0.084483 0.425680
0.278763 0.084483 0.424174
0.282040 0.084483 0.422488
0.285318 0.084483 0.420623
0.288595 0.084483 0.418579
0.291873 0.084483 0.416358
0.295151 0.084483 0.413961
0.298428 0.084483 0.411388
0.301706 0.084483 0.408640
0.304983 0.084483 0.405719
0.308261 0.084483 0.402626
0.311538 0.084483 0.399363
0.314816 0.084483 0.395930
0.318094 0.084483 0.392329
0.321371 0.084483 0.388561
0.324649 0.084483 0.384629
0.327926 0.084483 0.380534
0.331204 0.084483 0.376278
0.334482 0.084483 0.371861
0.337759 0.084483 0.367288
0.341037 0.084483 0.362558
0.344314 0.084483 0.357675
0.347592 0.084483 0.352639
0.350870 0.084483 0.347455
0.354147 0.084483 0.342123
0.357425 0.084483 0.336646
0.360702 0.084483 0.331026
0.363980 0.084483 0.325266
0.367258 0.084483 0.319368
0.370535 0.084483 0.313334
0.373813 0.084483 0.307168
0.377090 0.084483 0.300871
0.380368 0.084483 0.294447
0.383645 0.084483 0.287897
0.386923 0.084483 0.281226
0.390201 0.084483 0.274435
0.393478 0.084483 0.267529
0.396756 0.084483 0.260508
0.400033 0.084483 0.253377
0.403311 0.084483 0.246139
0.406589 0.084483 0.238796
0.409866 0.084483 0.231352
0.413144 0.084483 0.223810
0.416421 0.084483 0.216173
0.419699 0.084483 0.208444
0.422977 0.084483 0.200627
0.426254 0.084483 0.192725
0.429532 0.084483 0.184741
0.432809 0.084483 0.176679
0.436087 0.084483 0.168542
0.439365 0.084483 0.160333
0.442642 0.084483 0.152057
0.445920 0.084483 0.143715
0.449197 0.084483 0.135313
0.452475 0.084483 0.126854
0.455753 0.084483 0.118341
0.459030 0.084483 0.109777
0.462308 0.084483 0.101167
0.465585 0.084483 0.092514
0.468863 0.084483 0.083822
0.472140 0.084483 0.075095
0.475418 0.084483 0.066335
0.478696 0.084483 0.057547
0.481973 0.084483 0.048735
0.485251 0.084483 0.039902
0.488528 0.084483 0.031053
0.491806 0.084483 0.022190
0.495084 0.084483 0.013318
0.498361 0.084483 0.004440
0.501639 0.084483 -0.004440
0.504916 0.084483 -0.013318
0.508194 0.084483 -0.022190
0.511472 0.084483 -0.031053
0.514749 0.084483 -0.039902
0.518027 0.084483 -0.048735
0.521304 0.084483 -0.057547
0.524582 0.084483 -0.066335
0.527860 0.084483 -0.075095
0.531137 0.084483 -0.083822
0.534415 0.084483 -0.092514
0.537692 0.084483 -0.101167
0.540970 0.084483 -0.109777
0.544247 0.084483 -0.118341
0.547525 0.084483 -0.126854
0.550803 0.084483 -0.135313
0.554080 0.084483 -0.143715
0.557358 0.084483 -0.152057
0.560635 0.084483 -0.160333
0.563913 0.084483 -0.168542
0.567191 0.084483 -0.176679
0.570468 0.084483 -0.184741
0.573746 0.084483 -0.192725
0.577023 0.084483 -0.200627
0.580301 0.084483 -0.208444
0.583579 0.084483 -0.216173
0.586856 0.084483 -0.223810
0.590134 0.084483 -0.231352
0.593411 0.084483 -0.238796
0.596689 0.084483 -0.246139
0.599967 0.084483 -0.253377
0.603244 0.084483 -0.260508
0.606522 0.084483 -0.267529
0.609799 0.084483 -0.274435
0.613077 0.084483 -0.281226
0.616355 0.084483 -0.287897
0.619632 0.084483 -0.294447
0.622910 0.084483 -0.300871
0.626187 0.084483 -0.307168
0.629465 0.084483 -0.313334
0.632742 0.084483 -0.319368
0.636020 0.084483 -0.325266
0.639298 0.084483 -0.331026
0.642575 0.084483 -0.336646
0.645853 0.084483 -0.342123
0.649130 0.084483 -0.347455
0.652408 0.084483 -0.352639
0.655686 0.084483 -0.357675
0.658963 0.084483 -0.362558
0.662241 0.084483 -0.367288
0.665518 0.084483 -0.371861
0.668796 0.084483 -0.376278
0.672074 0.084483 -0.380534
0.675351 0.084483 -0.384629
0.678629 0.084483 -0.388561
0.681906 0.084483 -0.392329
0.685184 0.084483 -0.395930
0.688462 0.084483 -0.399363
0.691739 0.084483 -0.402626
0.695017 0.084483 -0.405719
0.698294 0.084483 -0.408640
0.701572 0.084483 -0.411388
0.704849 0.084483 -0.413961
0.708127 0.084483 -0.416358
0.711405 0.084483 -0.418579
0.714682 0.084483 -0.420623
0.717960 0.084483 -0.422488
0.721237 0.084483 -0.424174
0.724515 0.084483 -0.425680
0.727793 0.084483 -0.427005
0.731070 0.084483 -0.428150
0.734348 0.084483 -0.429112
0.737625 0.084483 -0.429893
0.740903 0.084483 -0.430492
0.744181 0.084483 -0.430908
0.747458 0.084483 -0.431141
0.750736 0.084483 -0.431191
0.754013 0.084483 -0.431059
0.757291 0.084483 -0.430744
0.760569 0.084483 -0.430246
0.763846 0.084483 -0.429565
0.767124 0.084483 -0.428703
0.770401 0.084483 -0.427658
0.773679 0.084483 -0.426432
0.776957 0.084483 -0.425026
0.780234 0.084483 -0.423439
0.783512 0.084483 -0.421673
0.786789 0.084483 -0.419727
0.790067 0.084483 -0.417604
0.793344 0.084483 -0.415304
0.796622 0.084483 -0.412827
0.799900 0.084483 -0.410176
0.803177 0.084483 -0.407350
0.806455 0.084483 -0.404352
0.809732 0.084483 -0.401182
0.813010 0.084483 -0.397842
0.816288 0.084483 -0.394334
0.819565 0.084483 -0.390658
0.822843 0.084483 -0.386816
0.826120 0.084483 -0.382811
0.829398 0.084483 -0.378643
0.832676 0.084483 -0.374314
0.835953 0.084483 -0.369827
0.839231 0.084483 -0.365183
0.842508 0.084483 -0.360384
0.845786 0.084483 -0.355433
0.849064 0.084483 -0.350330
0.852341 0.084483 -0.345079
0.855619 0.084483 -0.339682
0.858896 0.084483 -0.334140
0.862174 0.084483 -0.328457
0.865452 0.084483 -0.322635
0.868729 0.084483 -0.316675
0.872007 0.084483 -0.310582
0.875284 0.084483 -0.304356
0.878562 0.084483 -0.298002
0.881839 0.084483 -0.291521
0.885117 0.084483 -0.284917
0.888395 0.084483 -0.278192
0.891672 0.084483 -0.271349
0.894950 0.084483 -0.264390
0.898227 0.084483 -0.257320
0.901505 0.084483 -0.250141
0.904783 0.084483 -0.242855
0.908060 0.084483 -0.235466
0.911338 0.084483 -0.227978
0.914615 0.084483 -0.220393
0.917893 0.084483 -0.212714
0.921171 0.084483 -0.204946
0.924448 0.084483 -0.197090
0.927726 0.084483 -0.189151
0.931003 0.084483 -0.181131
0.934281 0.084483 -0.173035
0.937559 0.084483 -0.164865
0.940836 0.084483 -0.156625
0.944114 0.084483 -0.148319
0.947391 0.084483 -0.139950
0.950669 0.084483 -0.131522
0.953946 0.084483 -0.123038
0.957224 0.084483 -0.114502
0.960502 0.084483 -0.105917
0.963779 0.084483 -0.097287
0.967057 0.084483 -0.088616
0.970334 0.084483 -0.079908
0.973612 0.084483 -0.071165
0.976890 0.084483 -0.062393
0.980167 0.084483 -0.053594
0.983445 0.084483 -0.044772
0.986722 0.084483 -0.035931
0.990000 0.084483 -0.027075
0.010000 0.087586 0.026760
0.013278 0.087586 0.035513
0.016555 0.087586 0.044251
0.019833 0.087586 0.052970
0.023110 0.087586 0.061667
0.026388 0.087586 0.070337
0.029666 0.087586 0.078978
0.032943 0.087586 0.087585
0.036221 0.087586 0.096155
0.039498 0.087586 0.104685
0.042776 0.087586 0.113170
0.046054 0.087586 0.121606
0.049331 0.087586 0.129992
0.052609 0.087586 0.138322
0.055886 0.087586 0.146594
0.059164 0.087586 0.154803
0.062441 0.087586 0.162947
0.065719 0.087586 0.171021
0.068997 0.087586 0.179023
0.072274 0.087586 0.186950
0.075552 0.087586 0.194796
0.078829 0.087586 0.202561
0.082107 0.087586 0.210239
0.085385 0.087586 0.217828
0.088662 0.087586 0.225325
0.091940 0.087586 0.232727
0.095217 0.087586 0.240029
0.098495 0.087586 0.247230
0.101773 0.087586 0.254326
0.105050 0.087586 0.261314
0.108328 0.087586 0.268191
0.111605 0.087586 0.274955
0.114883 0.087586 0.281602
0.118161 0.087586 0.288129
0.121438 0.087586 0.294535
0.124716 0.087586 0.300815
0.127993 0.087586 0.306968
0.131271 0.087586 0.312990
0.134548 0.087586 0.318880
0.137826 0.087586 0.324635
0.141104 0.087586 0.330252
0.144381 0.087586 0.335729
0.147659 0.087586 0.341064
0.150936 0.087586 0.346254
0.154214 0.087586 0.351297
0.157492 0.087586 0.356191
0.160769 0.087586 0.360934
0.164047 0.087586 0.365524
0.167324 0.087586 0.369959
0.170602 0.087586 0.374237
0.173880 0.087586 0.378356
0.177157 0.087586 0.382315
0.180435 0.087586 0.386112
0.183712 0.087586 0.389745
0.186990 0.087586 0.393213
0.190268 0.087586 0.396514
0.193545 0.087586 0.399647
0.196823 0.087586 0.402610
0.200100 0.087586 0.405403
0.203378 0.087586 0.408023
0.206656 0.087586 0.410471
0.209933 0.087586 0.412745
0.213211 0.087586 0.414843
0.216488 0.087586 0.416766
0.219766 0.087586 0.418512
0.223043 0.087586 0.420080
0.226321 0.087586 0.421470
0.229599 0.087586 0.422682
0.232876 0.087586 0.423714
0.236154 0.087586 0.424567
0.239431 0.087586 0.425239
0.242709 0.087586 0.425731
0.245987 0.087586 0.426043
0.249264 0.087586 0.426174
0.252542 0.087586 0.426124
0.255819 0.087586 0.425894
0.259097 0.087586 0.425483
0.262375 0.087586 0.424891
0.265652 0.087586 0.424119
0.268930 0.087586 0.423168
0.272207 0.087586 0.422037
0.275485 0.087586 0.420726
0.278763 0.087586 0.419238
0.282040 0.087586 0.417572
0.285318 0.087586 0.415728
0.288595 0.087586 0.413709
0.291873 0.087586 0.411514
0.295151 0.087586 0.409144
0.298428 0.087586 0.406601
0.301706 0.087586 0.403885
0.304983 0.087586 0.400998
0.308261 0.087586 0.397941
0.311538 0.087586 0.394716
0.314816 0.087586 0.391323
0.318094 0.087586 0.387764
0.321371 0.087586 0.384040
0.324649 0.087586 0.380154
0.327926 0.087586 0.376106
0.331204 0.087586 0.371899
0.334482 0.087586 0.367534
0.337759 0.087586 0.363014
0.341037 0.087586 0.358339
0.344314 0.087586 0.353513
0.347592 0.087586 0.348536
0.350870 0.087586 0.343412
0.354147 0.087586 0.338142
0.357425 0.087586 0.332729
0.360702 0.087586 0.327174
0.363980 0.087586 0.321481
0.367258 0.087586 0.315651
0.370535 0.087586 0.309688
0.373813 0.087586 0.303593
0.377090 0.087586 0.297370
0.380368 0.087586 0.291020
0.383645 0.087586 0.284547
0.386923 0.087586 0.277954
0.390201 0.087586 0.271242
0.393478 0.087586 0.264416
0.396756 0.087586 0.257477
0.400033 0.087586 0.250429
0.403311 0.087586 0.243275
0.406589 0.087586 0.236018
0.409866 0.087586 0.228660
0.413144 0.087586 0.221206
0.416421 0.087586 0.213658
0.419699 0.087586 0.206019
0.422977 0.087586 0.198293
0.426254 0.087586 0.190483
0.429532 0.087586 0.182592
0.432809 0.087586 0.174623
0.436087 0.087586 0.166581
0.439365 0.087586 0.158468
0.442642 0.087586 0.150287
0.445920 0.087586 0.142043
0.449197 0.087586 0.133739
0.452475 0.087586 0.125378
0.455753 0.087586 0.116964
0.459030 0.087586 0.108500
0.462308 0.087586 0.099990
0.465585 0.087586 0.091438
0.468863 0.087586 0.082847
0.472140 0.087586 0.074221
0.475418 0.087586 0.065563
0.478696 0.087586 0.056878
0.481973 0.087586 0.048168
0.485251 0.087586 0.039438
0.488528 0.087586 0.030692
0.491806 0.087586 0.021932
0.495084 0.087586 0.013163
0.498361 0.087586 0.004388
0.501639 0.087586 -0.004388
0.504916 0.087586 -0.013163
0.508194 0.087586 -0.021932
0.511472 0.087586 -0.030692
0.514749 0.087586 -0.039438
0.518027 0.087586 -0.048168
0.521304 0.087586 -0.056878
0.524582 0.087586 -0.065563
0.527860 0.087586 -0.074221
0.531137 0.087586 -0.082847
0.534415 0.087586 -0.091438
0.537692 0.087586 -0.099990
0.540970 0.087586 -0.108500
0.544247 0.087586 -0.116964
0.547525 0.087586 -0.125378
0.550803 0.087586 -0.133739
0.554080 0.087586 -0.142043
0.557358 0.087586 -0.150287
0.560635 0.087586 -0.158468
0.563913 0.087586 -0.166581
0.567191 0.087586 -0.174623
0.570468 0.087586 -0.182592
0.573746 0.087586 -0.190483
0.577023 0.087586 -0.198293
0.580301 0.087586 -0.206019
0.583579 0.087586 -0.213658
0.586856 0.087586 -0.221206
0.590134 0.087586 -0.228660
0.593411 0.087586 -0.236018
0.596689 0.087586 -0.243275
0.599967 0.087586 -0.250429
0.603244 0.087586 -0.257477
0.606522 0.087586 -0.264416
0.609799 0.087586 -0.271242
0.613077 0.087586 -0.277954
0.616355 0.087586 -0.284547
0.619632 0.087586 -0.291020
0.622910 0.087586 -0.297370
0.626187 0.087586 -0.303593
0.629465 0.087586 -0.309688
0.632742 0.087586 -0.315651
0.636020 0.087586 -0.321481
0.639298 0.087586 -0.327174
0.642575 0.087586 -0.332729
0.645853 0.087586 -0.338142
0.649130 0.087586 -0.343412
0.652408 0.087586 -0.348536
0.655686 0.087586 -0.353513
0.658963 0.087586 -0.358339
0.662241 0.087586 -0.363014
0.665518 0.087586 -0.367534
0.668796 0.087586 -0.371899
0.672074 0.087586 -0.376106
0.675351 0.087586 -0.380154
0.678629 0.087586 -0.384040
0.681906 0.087586 -0.387764
0.685184 0.087586 -0.391323
0.688462 0.087586 -0.394716
0.691739 0.087586 -0.397941
0.695017 0.087586 -0.400998
0.698294 0.087586 -0.403885
0.701572 0.087586 -0.406601
0.704849 0.087586 -0.409144
0.708127 0.087586 -0.411514
0.711405 0.087586 -0.413709
0.714682 0.087586 -0.415728
0.717960 0.087586 -0.417572
0.721237 0.087586 -0.419238
0.724515 0.087586 -0.420726
0.727793 0.087586 -0.422037
0.731070 0.087586 -0.423168
0.734348 0.087586 -0.424119
0.737625 0.087586 -0.424891
0.740903 0.087586 -0.425483
0.744181 0.087586 -0.425894
0.747458 0.087586 -0.426124
0.750736 0.087586 -0.426174
0.754013 0.087586 -0.426043
0.757291 0.087586 -0.425731
0.760569 0.087586 -0.425239
0.763846 0.087586 -0.424567
0.767124 0.087586 -0.423714
0.770401 0.087586 -0.422682
0.773679 0.087586 -0.421470
0.776957 0.087586 -0.420080
0.780234 0.087586 -0.418512
0.783512 0.087586 -0.416766
0.786789 0.087586 -0.414843
0.790067 0.087586 -0.412745
0.793344 0.087586 -0.410471
0.796622 0.087586 -0.408023
0.799900 0.087586 -0.405403
0.803177 0.087586 -0.402610
0.806455 0.087586 -0.399647
0.809732 0.087586 -0.396514
0.813010 0.087586 -0.393213
0.816288 0.087586 -0.389745
0.819565 0.087586 -0.386112
0.822843 0.087586 -0.382315
0.826120 0.087586 -0.378356
0.829398 0.087586 -0.374237
0.832676 0.087586 -0.369959
0.835953 0.087586 -0.365524
0.839231 0.087586 -0.360934
0.842508 0.087586 -0.356191
0.845786 0.087586 -0.351297
0.849064 0.087586 -0.346254
0.852341 0.087586 -0.341064
0.855619 0.087586 -0.335729
0.858896 0.087586 -0.330252
0.862174 0.087586 -0.324635
0.865452 0.087586 -0.318880
0.868729 0.087586 -0.312990
0.872007 0.087586 -0.306968
0.875284 0.087586 -0.300815
0.878562 0.087586 -0.294535
0.881839 0.087586 -0.288129
0.885117 0.087586 -0.281602
0.888395 0.087586 -0.274955
0.891672 0.087586 -0.268191
0.894950 0.087586 -0.261314
0.898227 0.087586 -0.254326
0.901505 0.087586 -0.247230
0.904783 0.087586 -0.240029
0.908060 0.087586 -0.232727
0.911338 0.087586 -0.225325
0.914615 0.087586 -0.217828
0.917893 0.087586 -0.210239
0.921171 0.087586 -0.202561
0.924448 0.087586 -0.194796
0.927726 0.087586 -0.186950
0.931003 0.087586 -0.179023
0.934281 0.087586 -0.171021
0.937559 0.087586 -0.162947
0.940836 0.087586 -0.154803
0.944114 0.087586 -0.146594
0.947391 0.087586 -0.138322
0.950669 0.087586 -0.129992
0.953946 0.087586 -0.121606
0.957224 0.087586 -0.113170
0.960502 0.087586 -0.104685
0.963779 0.087586 -0.096155
0.967057 0.087586 -0.087585
0.970334 0.087586 -0.078978
0.973612 0.087586 -0.070337
0.976890 0.087586 -0.061667
0.980167 0.087586 -0.052970
0.983445 0.087586 -0.044251
0.986722 0.087586 -0.035513
0.990000 0.087586 -0.026760
0.010000 0.090690 0.026435
0.013278 0.090690 0.035081
0.016555 0.090690 0.043713
0.019833 0.090690 0.052326
0.023110 0.090690 0.060917
0.026388 0.090690 0.069482
0.029666 0.090690 0.078018
0.032943 0.090690 0.086521
0.036221 0.090690 0.094987
0.039498 0.090690 0.103412
0.042776 0.090690 0.111794
0.046054 0.090690 0.120129
0.049331 0.090690 0.128412
0.052609 0.090690 0.136641
0.055886 0.090690 0.144812
0.059164 0.090690 0.152922
0.062441 0.090690 0.160966
0.065719 0.090690 0.168943
0.068997 0.090690 0.176848
0.072274 0.090690 0.184678
0.075552 0.090690 0.192429
0.078829 0.090690 0.200099
0.082107 0.090690 0.207684
0.085385 0.090690 0.215181
0.088662 0.090690 0.222587
0.091940 0.090690 0.229898
0.095217 0.090690 0.237112
0.098495 0.090690 0.244225
0.101773 0.090690 0.251235
0.105050 0.090690 0.258138
0.108328 0.090690 0.264932
0.111605 0.090690 0.271613
0.114883 0.090690 0.278179
0.118161 0.090690 0.284628
0.121438 0.090690 0.290955
0.124716 0.090690 0.297159
0.127993 0.090690 0.303237
0.131271 0.090690 0.309187
0.134548 0.090690 0.315005
0.137826 0.090690 0.320690
0.141104 0.090690 0.326238
0.144381 0.090690 0.331649
0.147659 0.090690 0.336919
0.150936 0.090690 0.342046
0.154214 0.090690 0.347027
0.157492 0.090690 0.351862
